Sequence	Index	GC Skew (1kb)
chr01	1029000	0.02325581
chr01	1030000	0.01169591
chr01	1031000	-0.03746398
chr01	1032000	-0.01007194
chr01	1033000	0.05293276
chr01	1034000	0.21095890
chr01	1035000	0.00300300
chr01	1036000	-0.04245974
chr01	1037000	0.21839080
chr01	1038000	0.07780980
chr01	1039000	0.07210884
chr01	1040000	0.08547009
chr01	1041000	0.06040268
chr01	1042000	0.03945578
chr01	1043000	0.06760563
chr01	1044000	0.00274725
chr01	1045000	0.11921459
chr01	1046000	0.10610080
chr01	1047000	0.00802139
chr01	1048000	-0.00435414
chr01	1049000	-0.02216066
chr01	1050000	-0.06020558
chr01	1051000	-0.04397163
chr01	1052000	0.00142653
chr01	1053000	0.10541311
chr01	1054000	0.01704545
chr01	1055000	-0.01573677
chr01	1056000	-0.01283880
chr01	1057000	0.07171854
chr01	1058000	0.04827586
chr01	1059000	-0.00960219
chr01	1060000	-0.03466667
chr01	1061000	0.04913295
chr01	1062000	-0.02949062
chr01	1063000	0.12032086
chr01	1064000	0.00979021
chr01	1065000	0.07909605
chr01	1066000	0.03825137
chr01	1067000	0.13305898
chr01	1068000	0.09776536
chr01	1069000	-0.00879765
chr01	1070000	0.10473458
chr01	1071000	-0.08045977
chr01	1072000	-0.06588580
chr01	1073000	0.04033380
chr01	1074000	0.06401138
chr01	1075000	0.02292264
chr01	1076000	0.08628006
chr01	1077000	0.04372355
chr01	1078000	0.01827676
chr01	1079000	0.10133333
chr01	1080000	-0.09930070
chr01	1081000	0.05322129
chr01	1082000	0.02139037
chr01	1083000	0.00821918
chr01	1084000	0.02425876
chr01	1085000	-0.07310345
chr01	1086000	-0.02616279
chr01	1087000	-0.03438790
chr01	1088000	-0.07258065
chr01	1089000	-0.00291545
chr01	1090000	-0.05357143
chr01	1091000	-0.02411348
chr01	1092000	0.03797468
chr01	1093000	0.03359173
chr01	1094000	0.13178295
chr01	1095000	0.05191257
chr01	1096000	-0.00709220
chr01	1097000	0.00419580
chr01	1098000	0.10059172
chr01	1099000	0.00745156
chr01	1100000	0.09329446
chr01	1101000	-0.02344828
chr01	1102000	0.06784661
chr01	1103000	-0.03293808
chr01	1104000	-0.10674157
chr01	1105000	-0.09668110
chr01	1106000	-0.00554017
chr01	1107000	0.03763441
chr01	1108000	0.05459770
chr01	1109000	0.01230769
chr01	1110000	-0.08913649
chr01	1111000	-0.09798271
chr01	1112000	-0.06886228
chr01	1113000	-0.05131761
chr01	1114000	-0.07062147
chr01	1115000	-0.08811189
chr01	1116000	0.00634921
chr01	1117000	0.07111756
chr01	1118000	0.04255319
chr01	1119000	0.02760736
chr01	1120000	-0.08074534
chr01	1121000	0.09623431
chr01	1122000	0.07536232
chr01	1123000	-0.07329843
chr01	1124000	0.01033592
chr01	1125000	-0.00288184
chr01	1126000	0.00715308
chr01	1127000	-0.11048159
chr01	1128000	-0.04978663
chr01	1129000	-0.14482759
chr01	1130000	-0.05882353
chr01	1131000	-0.04148784
chr01	1132000	-0.10246433
chr01	1133000	-0.09039548
chr01	1134000	-0.06950355
chr01	1135000	0.01412429
chr01	1136000	0.09009009
chr01	1137000	-0.08967391
chr01	1138000	-0.03243243
chr01	1139000	0.06043956
chr01	1140000	0.03586801
chr01	1141000	0.12269939
chr01	1142000	0.05521472
chr01	1143000	0.03129657
chr01	1144000	0.08259587
chr01	1145000	0.13352273
chr01	1146000	0.17127072
chr01	1147000	0.08177905
chr01	1148000	0.08522727
chr01	1149000	0.02896552
chr01	1150000	0.03571429
chr01	1151000	0.05963939
chr01	1152000	0.09851552
chr01	1153000	0.04371585
chr01	1154000	0.00429185
chr01	1155000	0.00132450
chr01	1156000	-0.09370629
chr01	1157000	-0.04166667
chr01	1158000	0.01117318
chr01	1159000	0.05219780
chr01	1160000	0.01230769
chr01	1161000	0.02635229
chr01	1162000	0.10953058
chr01	1163000	0.02034884
chr01	1164000	-0.00872093
chr01	1165000	-0.15303430
chr01	1166000	-0.07250342
chr01	1167000	-0.14577259
chr01	1168000	-0.03250975
chr01	1169000	-0.09497207
chr01	1170000	0.01949025
chr01	1171000	-0.07062147
chr01	1172000	0.01729107
chr01	1173000	0.05882353
chr01	1174000	-0.01649175
chr01	1175000	-0.06896552
chr01	1176000	-0.06497175
chr01	1177000	-0.08757062
chr01	1178000	-0.04486252
chr01	1179000	-0.06169297
chr01	1180000	-0.06359946
chr01	1181000	0.04576976
chr01	1182000	0.04654443
chr01	1183000	0.04481793
chr01	1184000	-0.00398406
chr01	1185000	-0.04722222
chr01	1186000	-0.05169867
chr01	1187000	-0.02040816
chr01	1188000	0.05614973
chr01	1189000	0.05962060
chr01	1190000	0.06853147
chr01	1191000	-0.00148588
chr01	1192000	0.11304348
chr01	1193000	-0.02384292
chr01	1194000	-0.02203857
chr01	1195000	0.00436681
chr01	1196000	0.06588580
chr01	1197000	0.04761905
chr01	1198000	0.07713126
chr01	1199000	0.12023460
chr01	1200000	-0.03012048
chr01	1201000	0.10877193
chr01	1202000	-0.02987198
chr01	1203000	0.05578231
chr01	1204000	0.00000000
chr01	1205000	0.09615385
chr01	1206000	0.01854494
chr01	1207000	-0.03888889
chr01	1208000	-0.00884956
chr01	1209000	0.01333333
chr01	1210000	0.06377205
chr01	1211000	0.01823282
chr01	1212000	0.04761905
chr01	1213000	0.01791045
chr01	1214000	0.09221902
chr01	1215000	0.08609272
chr01	1216000	0.10755814
chr01	1217000	0.04518072
chr01	1218000	0.03095559
chr01	1219000	0.03253182
chr01	1220000	0.02242152
chr01	1221000	-0.01234568
chr01	1222000	0.04419890
chr01	1223000	-0.04551724
chr01	1224000	0.13464052
chr01	1225000	0.03523035
chr01	1226000	-0.09756098
chr01	1227000	0.06401138
chr01	1228000	0.06370370
chr01	1229000	-0.04294479
chr01	1230000	-0.02115656
chr01	1231000	-0.05172414
chr01	1232000	-0.00581395
chr01	1233000	0.04000000
chr01	1234000	0.00163132
chr01	1235000	0.02900763
chr01	1236000	-0.01345291
chr01	1237000	-0.01875902
chr01	1238000	0.06030856
chr01	1239000	-0.03333333
chr01	1240000	-0.00139860
chr01	1241000	-0.01188904
chr01	1242000	0.08885755
chr01	1243000	0.09749304
chr01	1244000	-0.05917160
chr01	1245000	-0.08201439
chr01	1246000	-0.04579025
chr01	1247000	-0.02719033
chr01	1248000	0.02832861
chr01	1249000	0.02673797
chr01	1250000	0.03892617
chr01	1251000	0.00646831
chr01	1252000	0.01851852
chr01	1253000	0.01960784
chr01	1254000	0.02216066
chr01	1255000	0.12571429
chr01	1256000	0.01818182
chr01	1257000	-0.02481752
chr01	1258000	0.04815864
chr01	1259000	0.06314244
chr01	1260000	0.03932584
chr01	1261000	0.07500000
chr01	1262000	0.01347709
chr01	1263000	0.09843081
chr01	1264000	-0.13520750
chr01	1265000	-0.09970674
chr01	1266000	-0.14616498
chr01	1267000	-0.08321580
chr01	1268000	0.00890208
chr01	1269000	0.09572901
chr01	1270000	-0.02202643
chr01	1271000	0.01043219
chr01	1272000	0.01457726
chr01	1273000	-0.09612626
chr01	1274000	-0.15258856
chr01	1275000	-0.07402423
chr01	1276000	-0.04904632
chr01	1277000	-0.13294798
chr01	1278000	-0.12660028
chr01	1279000	-0.07737226
chr01	1280000	0.07042254
chr01	1281000	-0.00593472
chr01	1282000	0.07344633
chr01	1283000	0.05750799
chr01	1284000	0.09195402
chr01	1285000	0.04558405
chr01	1286000	0.07692308
chr01	1287000	-0.02486188
chr01	1288000	-0.05206943
chr01	1289000	0.00000000
chr01	1290000	-0.11354309
chr01	1291000	0.04387292
chr01	1292000	-0.06051873
chr01	1293000	-0.01169591
chr01	1294000	0.00304878
chr01	1295000	0.01719198
chr01	1296000	-0.06104651
chr01	1297000	0.01764706
chr01	1298000	0.07692308
chr01	1299000	0.02635229
chr01	1300000	0.07371349
chr01	1301000	0.06976744
chr01	1302000	0.06950355
chr01	1303000	-0.06116643
chr01	1304000	0.03846154
chr01	1305000	-0.00452489
chr01	1306000	-0.03943662
chr01	1307000	0.02639296
chr01	1308000	0.05917160
chr01	1309000	0.04966443
chr01	1310000	0.07329193
chr01	1311000	0.00287356
chr01	1312000	0.08357349
chr01	1313000	0.05849582
chr01	1314000	-0.04261364
chr01	1315000	0.00882353
chr01	1316000	0.03639010
chr01	1317000	0.00732064
chr01	1318000	0.01719198
chr01	1319000	0.04148784
chr01	1320000	0.09530583
chr01	1321000	-0.07133244
chr01	1322000	-0.13212796
chr01	1323000	-0.08961593
chr01	1324000	-0.08957416
chr01	1325000	0.00000000
chr01	1326000	0.04545455
chr01	1327000	-0.08734940
chr01	1328000	0.06998445
chr01	1329000	0.04718417
chr01	1330000	0.02474527
chr01	1331000	-0.04335260
chr01	1332000	-0.00139470
chr01	1333000	-0.03207810
chr01	1334000	0.06382979
chr01	1335000	0.08748318
chr01	1336000	0.15820896
chr01	1337000	0.06990014
chr01	1338000	0.02647059
chr01	1339000	0.03759398
chr01	1340000	0.01775148
chr01	1341000	0.12236287
chr01	1342000	0.10926694
chr01	1343000	0.02912621
chr01	1344000	0.06612686
chr01	1345000	0.09066667
chr01	1346000	0.12100139
chr01	1347000	0.01244813
chr01	1348000	-0.06232295
chr01	1349000	0.00927152
chr01	1350000	-0.12646675
chr01	1351000	-0.05098039
chr01	1352000	-0.02024291
chr01	1353000	0.00131406
chr01	1354000	0.02831595
chr01	1355000	-0.05799151
chr01	1356000	0.02384292
chr01	1357000	-0.14829932
chr01	1358000	0.05401460
chr01	1359000	-0.02945302
chr01	1360000	-0.06295754
chr01	1361000	-0.06250000
chr01	1362000	0.01538462
chr01	1363000	0.00144718
chr01	1364000	-0.20053836
chr01	1365000	-0.05047749
chr01	1366000	-0.08344733
chr01	1367000	0.08827404
chr01	1368000	0.07629428
chr01	1369000	-0.04694168
chr01	1370000	-0.05882353
chr01	1371000	-0.01483680
chr01	1372000	0.09116809
chr01	1373000	-0.00284091
chr01	1374000	0.03673469
chr01	1375000	-0.09668110
chr01	1376000	-0.06607930
chr01	1377000	-0.00906344
chr01	1378000	-0.00323625
chr01	1379000	-0.07594937
chr01	1380000	-0.05810398
chr01	1381000	-0.10979228
chr01	1382000	-0.01325479
chr01	1383000	-0.05373134
chr01	1384000	-0.00742942
chr01	1385000	-0.07120743
chr01	1386000	-0.11077390
chr01	1387000	-0.08571429
chr01	1388000	-0.03338171
chr01	1389000	-0.03235294
chr01	1390000	-0.01248266
chr01	1391000	-0.07019868
chr01	1392000	-0.02535211
chr01	1393000	-0.04576976
chr01	1394000	0.04972376
chr01	1395000	-0.02857143
chr01	1396000	-0.03884892
chr01	1397000	-0.02116402
chr01	1398000	-0.06285714
chr01	1399000	-0.01849218
chr01	1400000	0.01464714
chr01	1401000	0.00568182
chr01	1402000	-0.02493075
chr01	1403000	0.01694915
chr01	1404000	-0.10070922
chr01	1405000	-0.03532609
chr01	1406000	-0.01244813
chr01	1407000	0.12573099
chr01	1408000	0.03338171
chr01	1409000	-0.07563025
chr01	1410000	0.05039788
chr01	1411000	-0.16237113
chr01	1412000	0.04033380
chr01	1413000	0.03790087
chr01	1414000	0.05563481
chr01	1415000	0.02888583
chr01	1416000	0.06942393
chr01	1417000	0.08356546
chr01	1418000	0.01269394
chr01	1419000	-0.01708279
chr01	1420000	0.02536716
chr01	1421000	-0.05039788
chr01	1422000	0.02164502
chr01	1423000	0.06169297
chr01	1424000	0.01690141
chr01	1425000	0.03163686
chr01	1426000	0.01479290
chr01	1427000	-0.03234880
chr01	1428000	-0.02601156
chr01	1429000	-0.02439024
chr01	1430000	-0.05967977
chr01	1431000	-0.03021148
chr01	1432000	-0.01237964
chr01	1433000	0.04922280
chr01	1434000	0.06099291
chr01	1435000	0.06590258
chr01	1436000	0.06276151
chr01	1437000	0.02177068
chr01	1438000	0.04000000
chr01	1439000	0.02571042
chr01	1440000	-0.03112314
chr01	1441000	-0.03361345
chr01	1442000	-0.00404858
chr01	1443000	0.03141361
chr01	1444000	-0.03906250
chr01	1445000	-0.02094241
chr01	1446000	-0.00747384
chr01	1447000	-0.04129794
chr01	1448000	0.03125000
chr01	1449000	0.03867403
chr01	1450000	0.12299465
chr01	1451000	0.01129944
chr01	1452000	0.07883817
chr01	1453000	-0.00520833
chr01	1454000	-0.06208719
chr01	1455000	-0.01949861
chr01	1456000	0.01007194
chr01	1457000	-0.05146036
chr01	1458000	0.06406685
chr01	1459000	0.04252401
chr01	1460000	-0.07503411
chr01	1461000	-0.01453104
chr01	1462000	-0.02094241
chr01	1463000	0.02397743
chr01	1464000	-0.01908957
chr01	1465000	-0.13704206
chr01	1466000	-0.10836763
chr01	1467000	-0.14247670
chr01	1468000	-0.01201602
chr01	1469000	-0.07330567
chr01	1470000	-0.09793103
chr01	1471000	-0.00571429
chr01	1472000	-0.07202216
chr01	1473000	-0.08655126
chr01	1474000	-0.08059701
chr01	1475000	-0.07449857
chr01	1476000	-0.04970760
chr01	1477000	-0.09770115
chr01	1478000	-0.06233062
chr01	1479000	0.02679831
chr01	1480000	-0.12792297
chr01	1481000	-0.00576369
chr01	1482000	-0.04424779
chr01	1483000	-0.04571429
chr01	1484000	-0.00549451
chr01	1485000	-0.03631285
chr01	1486000	0.03198887
chr01	1487000	0.06911142
chr01	1488000	0.00591716
chr01	1489000	0.04871060
chr01	1490000	-0.01492537
chr01	1491000	-0.02865762
chr01	1492000	0.00763359
chr01	1493000	-0.00558659
chr01	1494000	0.07470511
chr01	1495000	0.00990099
chr01	1496000	0.10169492
chr01	1497000	0.10957004
chr01	1498000	0.11608392
chr01	1499000	-0.02297090
chr01	1500000	-0.05730659
chr01	1501000	0.06104651
chr01	1502000	-0.01344086
chr01	1503000	-0.00828729
chr01	1504000	0.07541899
chr01	1505000	0.06486486
chr01	1506000	0.08062235
chr01	1507000	0.09190672
chr01	1508000	0.04579025
chr01	1509000	-0.00705219
chr01	1510000	-0.00819672
chr01	1511000	-0.06349206
chr01	1512000	0.04589708
chr01	1513000	0.07053942
chr01	1514000	-0.00136426
chr01	1515000	0.05547653
chr01	1516000	0.09552239
chr01	1517000	0.06647399
chr01	1518000	0.10829817
chr01	1519000	0.06777317
chr01	1520000	0.05693431
chr01	1521000	0.11045655
chr01	1522000	0.00145138
chr01	1523000	0.01345291
chr01	1524000	0.04815864
chr01	1525000	0.05079826
chr01	1526000	-0.06298003
chr01	1527000	-0.05734266
chr01	1528000	0.02803738
chr01	1529000	0.02801120
chr01	1530000	-0.02366864
chr01	1531000	0.01798064
chr01	1532000	0.00680272
chr01	1533000	0.02864939
chr01	1534000	0.04465494
chr01	1535000	0.11688312
chr01	1536000	0.03438790
chr01	1537000	0.00291545
chr01	1538000	0.01775148
chr01	1539000	-0.02686567
chr01	1540000	0.07851852
chr01	1541000	-0.02823180
chr01	1542000	-0.03542234
chr01	1543000	-0.02718169
chr01	1544000	0.03834808
chr01	1545000	-0.07962213
chr01	1546000	0.01838755
chr01	1547000	-0.05976096
chr01	1548000	-0.09890110
chr01	1549000	-0.01534170
chr01	1550000	-0.00990099
chr01	1551000	-0.08000000
chr01	1552000	0.03682720
chr01	1553000	0.07058824
chr01	1554000	-0.14874816
chr01	1555000	-0.20159151
chr01	1556000	-0.05635649
chr01	1557000	-0.06478873
chr01	1558000	-0.02793296
chr01	1559000	-0.03107345
chr01	1560000	-0.01095890
chr01	1561000	-0.01818182
chr01	1562000	0.01126761
chr01	1563000	0.00566572
chr01	1564000	0.09065156
chr01	1565000	0.06725146
chr01	1566000	0.06818182
chr01	1567000	0.01886792
chr01	1568000	0.06951872
chr01	1569000	0.05965909
chr01	1570000	0.09015257
chr01	1571000	0.06301370
chr01	1572000	-0.08122503
chr01	1573000	-0.00987306
chr01	1574000	-0.10917031
chr01	1575000	-0.07905687
chr01	1576000	-0.01709402
chr01	1577000	0.00874636
chr01	1578000	-0.01515152
chr01	1579000	0.04117647
chr01	1580000	-0.03916449
chr01	1581000	-0.02823180
chr01	1582000	-0.00960219
chr01	1583000	0.06250000
chr01	1584000	0.03734440
chr01	1585000	0.01366120
chr01	1586000	-0.01457726
chr01	1587000	0.05050505
chr01	1588000	-0.05217391
chr01	1589000	0.05933430
chr01	1590000	0.00436681
chr01	1591000	0.01192053
chr01	1592000	0.05160391
chr01	1593000	0.08187135
chr01	1594000	0.10638298
chr01	1595000	0.09090909
chr01	1596000	0.10070922
chr01	1597000	-0.01159420
chr01	1598000	0.03416149
chr01	1599000	-0.00740741
chr01	1600000	-0.02097902
chr01	1601000	0.00558659
chr01	1602000	-0.01305483
chr01	1603000	0.00852273
chr01	1604000	0.05029586
chr01	1605000	0.04258443
chr01	1606000	0.02616279
chr01	1607000	-0.02769231
chr01	1608000	-0.07500000
chr01	1609000	0.09010340
chr01	1610000	0.01886792
chr01	1611000	0.00451128
chr01	1612000	0.06092125
chr01	1613000	-0.01898734
chr01	1614000	-0.06325301
chr01	1615000	0.05424200
chr01	1616000	0.18547341
chr01	1617000	0.02529960
chr01	1618000	-0.02168022
chr01	1619000	0.01095890
chr01	1620000	0.04166667
chr01	1621000	0.06342780
chr01	1622000	0.13604488
chr01	1623000	0.01931649
chr01	1624000	-0.07302534
chr01	1625000	-0.00134953
chr01	1626000	0.05277402
chr01	1627000	0.05766526
chr01	1628000	0.04970760
chr01	1629000	-0.04022989
chr01	1630000	-0.01610542
chr01	1631000	-0.01479290
chr01	1632000	0.01294964
chr01	1633000	-0.09090909
chr01	1634000	-0.00826446
chr01	1635000	-0.01400560
chr01	1636000	0.03773585
chr01	1637000	0.06760563
chr01	1638000	0.07735584
chr01	1639000	0.08819539
chr01	1640000	-0.09585122
chr01	1641000	-0.07428571
chr01	1642000	-0.07010014
chr01	1643000	-0.06486486
chr01	1644000	-0.04761905
chr01	1645000	-0.05899705
chr01	1646000	-0.04054054
chr01	1647000	0.06989247
chr01	1648000	-0.01069519
chr01	1649000	0.07067669
chr01	1650000	-0.10860367
chr01	1651000	-0.06314244
chr01	1652000	-0.04398827
chr01	1653000	0.01971831
chr01	1654000	-0.07905687
chr01	1655000	-0.05305040
chr01	1656000	0.02046784
chr01	1657000	-0.05756359
chr01	1658000	-0.03673469
chr01	1659000	-0.06291834
chr01	1660000	0.00550964
chr01	1661000	0.01052632
chr01	1662000	-0.01432665
chr01	1663000	-0.03846154
chr01	1664000	-0.01914580
chr01	1665000	0.02432432
chr01	1666000	0.08051948
chr01	1667000	0.14673913
chr01	1668000	-0.06366048
chr01	1669000	0.04723347
chr01	1670000	0.01986755
chr01	1671000	-0.00144718
chr01	1672000	0.04297994
chr01	1673000	-0.07210884
chr01	1674000	-0.08776978
chr01	1675000	-0.00946372
chr01	1676000	-0.08809892
chr01	1677000	-0.07110439
chr01	1678000	-0.10674157
chr01	1679000	-0.00937082
chr01	1680000	-0.15395284
chr01	1681000	0.00276243
chr01	1682000	-0.02961918
chr01	1683000	-0.05444887
chr01	1684000	-0.04972376
chr01	1685000	-0.07317073
chr01	1686000	0.01666667
chr01	1687000	-0.09212283
chr01	1688000	0.02688172
chr01	1689000	-0.02425107
chr01	1690000	-0.11306533
chr01	1691000	-0.12722298
chr01	1692000	-0.06232295
chr01	1693000	-0.07297297
chr01	1694000	-0.00305810
chr01	1695000	-0.00756430
chr01	1696000	-0.00768049
chr01	1697000	0.00293255
chr01	1698000	0.00995733
chr01	1699000	-0.08381503
chr01	1700000	-0.09448819
chr01	1701000	0.01234568
chr01	1702000	-0.06593407
chr01	1703000	0.03260870
chr01	1704000	0.06686930
chr01	1705000	0.16666667
chr01	1706000	0.02419355
chr01	1707000	0.03673469
chr01	1708000	0.01726428
chr01	1709000	0.05205479
chr01	1710000	-0.11914324
chr01	1711000	0.02406417
chr01	1712000	0.16618911
chr01	1713000	0.16258993
chr01	1714000	0.06686478
chr01	1715000	0.00144300
chr01	1716000	0.05509642
chr01	1717000	0.00000000
chr01	1718000	0.07124011
chr01	1719000	0.09283820
chr01	1720000	0.03155007
chr01	1721000	0.08474576
chr01	1722000	0.15258856
chr01	1723000	0.01248266
chr01	1724000	0.05949008
chr01	1725000	0.01988636
chr01	1726000	0.03342618
chr01	1727000	0.11748634
chr01	1728000	-0.00973574
chr01	1729000	0.05740988
chr01	1730000	0.00537634
chr01	1731000	-0.07163324
chr01	1732000	-0.11169514
chr01	1733000	-0.13764045
chr01	1734000	-0.08493151
chr01	1735000	-0.04441454
chr01	1736000	-0.00285714
chr01	1737000	0.09912536
chr01	1738000	0.01726845
chr01	1739000	0.05352113
chr01	1740000	0.04761905
chr01	1741000	-0.03457447
chr01	1742000	0.04895105
chr01	1743000	0.02739726
chr01	1744000	0.02247191
chr01	1745000	0.03242542
chr01	1746000	0.06957708
chr01	1747000	-0.04201681
chr01	1748000	-0.03713893
chr01	1749000	0.02493075
chr01	1750000	-0.02272727
chr01	1751000	-0.03783784
chr01	1752000	-0.02733813
chr01	1753000	0.01955307
chr01	1754000	0.00697350
chr01	1755000	-0.07100592
chr01	1756000	-0.02801120
chr01	1757000	0.06539510
chr01	1758000	0.13730929
chr01	1759000	0.05352113
chr01	1760000	0.04573171
chr01	1761000	-0.01925546
chr01	1762000	-0.05691057
chr01	1763000	0.04201681
chr01	1764000	0.11267606
chr01	1765000	0.04166667
chr01	1766000	0.09972299
chr01	1767000	-0.02152080
chr01	1768000	0.01517241
chr01	1769000	0.03713893
chr01	1770000	0.09782609
chr01	1771000	-0.02679831
chr01	1772000	0.13030747
chr01	1773000	0.01142857
chr01	1774000	0.03389831
chr01	1775000	-0.11489362
chr01	1776000	-0.10057471
chr01	1777000	-0.10644678
chr01	1778000	-0.08045977
chr01	1779000	0.00664011
chr01	1780000	0.02774108
chr01	1781000	-0.05963939
chr01	1782000	0.02452316
chr01	1783000	-0.09825034
chr01	1784000	-0.08516484
chr01	1785000	0.01525659
chr01	1786000	-0.13091922
chr01	1787000	-0.06474820
chr01	1788000	-0.10364146
chr01	1789000	-0.06395349
chr01	1790000	-0.05753425
chr01	1791000	-0.08800000
chr01	1792000	-0.08309456
chr01	1793000	-0.01624815
chr01	1794000	0.04545455
chr01	1795000	-0.14326241
chr01	1796000	-0.09193777
chr01	1797000	-0.04776119
chr01	1798000	-0.02133713
chr01	1799000	-0.04258443
chr01	1800000	-0.04395604
chr01	1801000	-0.00436681
chr01	1802000	-0.05630027
chr01	1803000	-0.02541106
chr01	1804000	-0.01333333
chr01	1805000	-0.04748201
chr01	1806000	-0.16714697
chr01	1807000	-0.10209790
